pattern_id,regex,grammatical_item,Sentence_type,grammatical_item_JP,Sentence_type_JP,shorthand_code,,comment,abbreviated_pattern
148,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K\S+_MD_\S+ (n't_\S+ there_(EX|RB)_there|there_(EX|RB)_there not_\S+) be_VB_be .+? \?_SENT_\?",there+AUX+be,NEG. INT.,存在のThere(助動詞),否定疑問,EX.there.MD.INT.NEG,,文頭(相当)または接続詞直後の位置・疑問符で終わる文に限定；助動詞はMDに限定,(^|区切り位置|接続詞) MD (n't there_(EX|RB)|there_(EX|RB) not) be (任意の語)*? ?
149,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\Khere_RB_here (is|'s|are|'re)_VB[PZ]_be(?! (not|n't|to)_)",here is/are,AFF. DEC.,存在のHere(Here is/are),肯定平叙,EX.here.AFF,,文頭(相当)または接続詞直後の位置に限定；toが後続しないものに限定,(^|区切り位置|接続詞) here (is|'s|are|'re) (?!({not}|to))
150,\S+_CC_\S+,COORDINATING CONJUNCTIONS,,等位接続詞,,CC,,,CC
151,the_DT_the facts?_NNS?_fact that_IN/that_that ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),the fact(s) that+CLAUSE,,that節(同格),,CL.that.APP,,名詞はfactに限定；名詞句・代名詞が後続するものに限定,the facts? that 名詞句・代名詞
152,\S+_VV.?_\S+ that_IN/that_that,V+that+CLAUSE,,that節(目的語),,CL.that.OBJ,,直接目的語に限定,VV.? that
153,\S+_VV.?_(know|wonder) \S+_W..?_\S+ ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),know/wonder+WH-(CLAUSE) (except for 'whether'),,wh-節(目的語)(whether以外),,CL.WH.OBJ,,動詞はknow/wonderに限定；接続詞のwh-に限定するために名詞句・代名詞が後続するものに限定；what/which+名詞も含まれる,({know}|{wonder}) W..? 名詞句・代名詞
154,whether_IN_whether,whether,,whether節,,CL.WH.whether,,副詞節・目的語・主語・補語などの分類は困難,whether
155,when_WRB_when(?=( \S+_(?!SENT)[A-Z][ahtA-Z/$]+_\S+)*? [.!]_SENT_[.!]),ADVERBIAL CLAUSE: when,,副詞節(when),,CL.when,,接続詞と疑問詞が区別されないため途中に句読点なし・終止符または感嘆符で終わる文に限定,when (任意の語)*? [.!]
156,if_IN_if,ADVERBIAL CLAUSE: if,,副詞節(if),,CL.if,,仮定法の場合も含まれる,if
157,as_IN_as(?= ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) \S+(MD|V..?)_\S+),ADVERBIAL CLAUSE: as,,副詞節(as),,CL.as,,前置詞のasも完全に排除はできない,as_IN (?=名詞句・代名詞 (MD|V..?))
158,as_(IN|RB)_as soon_RB_soon as_IN_as,ADVERBIAL CLAUSE: as soon as,,副詞節(as soon as),,CL.as_soon_as,,,as_(IN|RB) soon as_IN
159,by_IN_by the_DT_the time_NN_time,ADVERBIAL CLAUSE: by the time,,副詞節(by the time),,CL.by_the_time,,,by the time
160,so_\S+_so that_\S+_that(?! \S+_(MD|V..?)_\S+),ADVERBIAL CLAUSE: so that,,副詞節(so that),,CL.so_that,,,so that (?!(MD|V..?))
161,(after|albeit|although|because|before|despite|except|for|lest|like|once|since|so|than|though|till|unless|until|where|whereas|wheresoever|whether|while|whilst)_IN_\1(?= ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) \S+_(MD|V..?)_\S+),SUBORDINATE CLAUSE: after/albeit/although/because/before/despite/except/for/lest/like/once/since/so/than/though/till/unless/until/where/whereas/wheresoever/whether/while/whilst tagged as IN,,従属節(as/if/that/when/whether以外の主な従属接続詞),,CL_after.etc,,INのタグのついたafter/albeit/although/because/before/despite/except/for/lest/like/once/since/so/than/though/till/unless/until/where/whereas/wheresoever/whether/while/whilstに限定；前置詞も完全に排除はできない,(after|albeit|although|because|before|except|for|lest|once|since|so|though|till|unless|until|where|whereas|wheresoever|whether|while|whilst)_IN (?=名詞句・代名詞 (MD|V..?))
162,\S+_VV.?_(hope|know|think) ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) \S+_(MD|V.[DPZ]|RB.?)_\S+,hope/know/think+CLAUSE (without 'that'),,従属接続詞thatの省略(hope/know/think),,CL.that.OMIT,,動詞はhope/know/thinkに限定；節部分は名詞句・代名詞+(助)動詞・副詞に限定,({hope}|{know}|{think}) 名詞句・代名詞 (MD|V.[DPZ]|RB.?)
163,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\Kit_PP_it( (?!cannot)\S+_MD_\S+)? \S+_VB.?_be( (?!(not|n't)_)\S+_RB.?_\S+)? \S+_JJ.?_\S+( for_IN_for ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+))? to_TO_to \S+_V._\S+",it+BE(+ADV)+ADJ(+for+NP)+to+INFINITIVE,AFF. DEC.,形式主語it+to不定詞,肯定平叙,PP.it_to_do.AFF,,文頭(相当)または接続詞直後の位置に限定；it(+助動詞)+{be}(+副詞)+形容詞(+for+名詞句・代名詞)+to+動詞に限定,(^|区切り位置|接続詞) it ((?!cannot_)MD)? VB.? ((?!{not})RB.?)? JJ.? (for 名詞句・代名詞)? to V.
163,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\Kit_PP_it ((\S+_MD_\S+ (not|n't)_\S+|cannot_MD_can) be_VB_be|\S+_VB.?_\S+ (not|n't)_\S+)( \S+_RB.?_\S+)? \S+_JJ.?_\S+( for_IN_for ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+))? to_TO_to \S+_V._\S+",it+BE(+ADV)+ADJ(+for+NP)+to+INFINITIVE,NEG. DEC.,形式主語it+to不定詞,否定平叙,PP.it_to_do.NEG,,文頭(相当)または接続詞直後の位置に限定；it+(助動詞+{not}+{be}|{be}+{not})(+副詞)+形容詞(+for+名詞句・代名詞)+to+動詞に限定,(^|区切り位置|接続詞) it ((MD {not}|cannot) be|VB.? {not}) (RB.?)? JJ.? (for 名詞句・代名詞)? to V.
163,(\S+_MD_\S+ it_PP_it be_VB_be|\S+_VB.?_\S+ it_PP_it)( (?!(not|n't)_)\S+_RB.?_\S+)? \S+_JJ.?_\S+( for_IN_for ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+))? to_TO_to \S+_V._\S+ .+? \?_SENT_\?,it+BE(+ADV)+ADJ(+for+NP)+to+INFINITIVE,AFF. INT.,形式主語it+to不定詞,肯定疑問,PP.it_to_do.INT.AFF,,(助動詞+it+be|{be}+it)(+副詞)+形容詞(+for+名詞句・代名詞)+to+動詞に限定；疑問符で終わる文に限定,(MD it be|VB.? it) ((?!not)副詞)? JJ.? (for 名詞句・代名詞)? to V. (任意の語)*? ?
163,(\S+_MD_\S+ n't_\S+ it_PP_it be_VB_be|\S+_MD_\S+ it_PP_it not_\S+ be_VB_be|\S+_VB.?_\S+ n't_\S+ it_PP_it|\S+_VB.?_\S+ it_PP_it not_\S+)( \S+_RB.?_\S+)? \S+_JJ.?_\S+( for_IN_for ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+))? to_TO_to \S+_V._\S+ .+? \?_SENT_\?,it+BE(+ADV)+ADJ(+for+NP)+to+INFINITIVE,NEG. INT.,形式主語it+to不定詞,否定疑問,PP.it_to_do.INT.NEG,,(助動詞+n't+it+be|助動詞+it+not+be|{be}+n't+it|{be}+it+not)(+副詞)+形容詞(+for+名詞句・代名詞)+to+動詞に限定；疑問符で終わる文に限定,(MD n't it be|MD it not be|VB.? n't it|VB.? it not) (副詞)? JJ.? (for 名詞句・代名詞)? to V. (任意の語)*? ?
164,\S+_VV.?_\S+ it_PP_it( \S+_RB.?_\S+)? \S+_JJ.?_\S+( for_IN_for ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+))? to_TO_to \S+_V._\S+,V+it+ADJ(+for+NP)+to+INFINITIVE,,形式目的語it+to不定詞,,PP.it_to_do.OBJ,,動詞+it(+副詞)+形容詞(+for+名詞句・代名詞)+to+動詞に限定,VV.? it (副詞)? JJ.? (for 名詞句・代名詞)? to V.
165,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\Kit_PP_it( (?!cannot)\S+_MD_\S+)? \S+_VB.?_\S+\b( (?!(not|n't)_)\S+_RB.?_\S+)? \S+_JJ.?_\S+ that_IN/that_that",it+BE(+ADV)+ADJ+that+CLAUSE,AFF. DEC.,形式主語it+that節,肯定平叙,PP.it_that.AFF,,文頭(相当)または接続詞直後の位置に限定；it(+助動詞)+{be}(+副詞)+形容詞+thatに限定,(^|区切り位置|接続詞) it ((?!cannot_)MD)? VB.? ((?!{not})RB.?)? JJ.? that
165,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\Kit_PP_it ((\S+_MD_\S+ (not|n't)_\S+|cannot_MD_can) be_VB_be|\S+_VB.?_\S+ (not|n't)_\S+)( \S+_RB.?_\S+)? \S+_JJ.?_\S+ that_IN/that_that",it+BE(+ADV)+ADJ+that+CLAUSE,NEG. DEC.,形式主語it+that節,否定平叙,PP.it_that.NEG,,文頭(相当)または接続詞直後の位置に限定；it+(助動詞+{not}+{be}|{be}+{not})(+副詞)+形容詞+thatに限定,(^|区切り位置|接続詞) it ((MD {not}|cannot) be|VB.? {not}) (RB.?)? JJ.? That
165,(\S+_MD_\S+ it_PP_it be_VB_be|\S+_VB.?_\S+ it_PP_it)( (?!(not|n't)_)\S+_RB.?_\S+)? \S+_JJ.?_\S+ that_IN/that_that .+? \?_SENT_\?,it+BE(+ADV)+ADJ+that+CLAUSE,AFF. INT.,形式主語it+that節,肯定疑問,PP.it_that.INT.AFF,,(助動詞+it+be|{be}+it)(+副詞)+形容詞+thatに限定；疑問符で終わる文に限定,(MD it be|VB.? it) ((?!not)副詞)? JJ.? that (任意の語)*? ?
165,(\S+_MD_\S+ n't_\S+ it_PP_it be_VB_be|\S+_MD_\S+ it_PP_it not_\S+ be_VB_be|\S+_VB.?_\S+ n't_\S+ it_PP_it|\S+_VB.?_\S+ it_PP_it not_\S+)( \S+_RB.?_\S+)? \S+_JJ.?_\S+ that_IN/that_that .+? \?_SENT_\?,it+BE(+ADV)+ADJ+that+CLAUSE,NEG. INT.,形式主語it+that節,否定疑問,PP.it_that.INT.NEG,,(助動詞+n't+it+be|助動詞+it+not+be|{be}+n't+it|{be}+it+not)(+副詞)+形容詞+thatに限定；疑問符で終わる文に限定,(MD n't it be|MD it not be|VB.? n't it|VB.? it not) (副詞)? JJ.? that (任意の語)*? ?
166,\S+_VV.?_\S+ it_PP_it( \S+_RB.?_\S+)? \S+_JJ.?_\S+ that_IN/that_that,V+it+ADJ(+for+NP)+that+CLAUSE,,形式目的語it+that節,,PP.V_it_that,,動詞+it(+副詞)+形容詞+thatに限定,VV.? it (副詞)? JJ.? That
167,(\S+_W..?_\S+|whether_IN_whether) to_TO_to \S+_V._\S+,WH-+to+INFINITIVE,,疑問詞+to不定詞,,TO.WH_to_do,,,(W..?|whether) to V.
168,(?<!_be )(?<!_not )(?<!_n't )\b\S+_VVG_\S+ \S+_NNS?\S+,PREMODIFYING PRESENT PARTICIPLE,,名詞を前置修飾する現在分詞,,VG.VG_N,,他動詞の進行相を除外するためbe動詞・notが先行しないものに限定；動名詞+目的語の誤認識も多い,(?<!{be})(?<!{not}) VVG NNS?
169,\S+_NNS?_\S+ \S+_V.G_\S+,POSTMODIFYING PRESENT PARTICIPLE,,名詞を後置修飾する現在分詞,,VG.N_VG,,進行相の疑問文や分詞構文などの誤認識も多い,NNS? V.G
170,(?<!_be )(?<!_not )(?<!_n't )(?<!_have )\b\S+_VVN_\S+ \S+_NNS?\S+,PREMODIFYING PAST PARTICIPLE,,名詞を前置修飾する過去分詞,,VN.VN_N,,他動詞の受動態を除外するためbe動詞・notが先行しないものに限定；完了相の他動詞を除外するためにhaveが先行しないものに限定（それでもこの誤認識は多い）,(?<!{be})(?<!{not})(?<!{have}) VVN NNS?
171,\S+_NNS?_\S+ \S+_V.N_\S+,POSTMODIFYING PAST PARTICIPLE,,名詞を後置修飾する過去分詞,,VN.N_VN,,受動態や完了相の疑問文などの誤認識も多い,NNS? V.N
172,\S+_NNS?_\S+ \Kwho_WP_who \S+_(MD|V.[DPZ]|RB.?)_\S+,NOMINATIVE RELATIVE PRONOUN: who,,関係代名詞(主格)(who),,PREL.who,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kwho (MD|V.[DPZ]|RB.?)
173,\S+_NNS?_\S+ \Kwhich_WDT_which \S+_(MD|V.[DPZ]|RB.?)_\S+,NOMINATIVE RELATIVE PRONOUN: which,,関係代名詞(主格)(which),,PREL.which,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kwhich (MD|V.[DPZ]|RB.?)
174,\S+_NNS?_\S+ \Kthat_WDT_that \S+_(MD|V.[DPZ]|RB.?)_\S+,NOMINATIVE RELATIVE PRONOUN: that,,関係代名詞(主格)(that),,PREL.that,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kthat_WDT (MD|V.[DPZ]|RB.?)
175,\S+_NNS?_\S+ \Kwho_WP_who ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),ACCUSATIVE RELATIVE PRONOUN: who,,関係代名詞(目的格)(who),,PRELO.who,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kwho 名詞句・代名詞
176,\S+_NNS?_\S+ \Kwhom_WP_whom ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),ACCUSATIVE RELATIVE PRONOUN: whom,,関係代名詞(目的格)(whom),,PRELO.whom,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kwhom 名詞句・代名詞
177,\S+_NNS?_\S+ \Kwhich_WDT_which ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),ACCUSATIVE RELATIVE PRONOUN: which,,関係代名詞(目的格)(which),,PRELO.which,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kwhich 名詞句・代名詞
178,\S+_NNS?_\S+ \Kthat_WDT_that ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),ACCUSATIVE RELATIVE PRONOUN: that,,関係代名詞(目的格)(that),,PRELO.that,,名詞に後続し(助)動詞・副詞が後続するものに限定,NNS? \Kthat_WDT 名詞句・代名詞
179,\S+_NNS?_\S+ ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) \S+_(MD|V.[DPZ]|RB.?)_\S+,ELLIPTICAL ACCUSATIVE RELATIVE PRONOUN,,関係代名詞(目的格)の省略,,PRELO.OMIT,,名詞の後に名詞句・代名詞+(助)動詞・副詞が後続するものに限定,NNS? 名詞句・代名詞 (MD|V.[DPZ]|RB.?)
180,\S+_NNS?_\S+ whose_WP\$_whose,GENITIVE RELATIVE PRONOUN,,関係代名詞(所有格),,PRELGEN,,名詞に後続するものに限定,NNS? whose
181,"\S+_NNS?_\S+ ,_,_, (who_WP_who|whom_WP_whom|which_WDT_which|whose_WP\$_whose)",RELATIVE PRONOUN: NONRESTRICTIVE,,関係代名詞(非制限用法),,PREL.NR,,"Excuse me, which ...?などを除外するため名詞に続くものに限定；格は問わない","NNS? , (who|whom|which|whose)"
182,as_(IN|RB)_as \S+_(MD|V.[DPZ])_\S+,PSEUDO RELATIVE PRONOUN: as,,疑似関係代名詞(as),,PREL.as,,(助)動詞が後続するものに限定,as_(IN|RB) (?=(MD|V.[DPZ])
183,what_WP_what \S+_PP_\S+,COMPOUND RELATIVE PRONOUN: what,,複合関係代名詞(what),,PREL.what,,代名詞が後続するものに限定；疑問詞のwhatも含まれる,what (?=PP)
184,(?<preposition>aboard|about|above|across|after|against|along|alongside|amid|amidst|among|amongst|around|at|before|behind|below|beneath|beside|besides|between|beyond|by|despite|down|during|en|ere|except|for|from|in|inside|into|like|minus|near|nearer|nearest|notwithstanding|of|off|on|onto|opposite|out|outside|over|past|per|plus|re|reference|round|sans|save|since|than|through|throughout|till|toward|towards|under|underneath|unlike|until|up|upon|v\.|versus|via|vs\.|with|within|without|worth)_IN_\g{preposition} (who_WP_who|whom_WP_whom|which_WDT_which),PREP+RELATIVE PRONOUN,,前置詞+関係代名詞,,PREL.PREP_PREL,,,前置詞 (who|whom|which)
185,\S+_NNS?_\S+ \S+_WRB_\S+,RELATIVE ADVERB: WITH ANTECEDENT,,関係副詞(先行詞あり),,RBREL,,直前に先行詞があるものに限定；接続詞のwhenも含まれる,NNS? WRB
186,(\S+_VB.?_be|(?<preposition>aboard|about|above|across|after|against|along|alongside|amid|amidst|among|amongst|around|at|before|behind|below|beneath|beside|besides|between|beyond|by|despite|down|during|en|ere|except|for|from|in|inside|into|like|minus|near|nearer|nearest|notwithstanding|of|off|on|onto|opposite|out|outside|over|past|per|plus|re|reference|round|sans|save|since|than|through|throughout|till|toward|towards|under|underneath|unlike|until|up|upon|v\.|versus|via|vs\.|with|within|without|worth)_IN_\g{preposition}) \S+_WRB_\S+ ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+),RELATIVE ADVERB: WITHOUT ANTECEDENT,,関係副詞(先行詞なし),,RBREL.NOANT,,be動詞か前置詞に後続し名詞句・代名詞が後続するものに限定,(VB.?|前置詞) WRB 名詞句・代名詞
187,",_,_, (when_WRB_when|where_WRB_where)(?= ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) .+? [.!]_SENT_[.!])",RELATIVE ADVERB: NONRESTRICTIVE,,関係副詞(非制限用法),,RBREL.NR,,疑問文・when necessaryなどを除外するため名詞句・代名詞と任意の語が後続し終止符または感嘆符で文が終わるものに限定；接続詞のwhenも含まれる,", (when|where) (?=名詞句・代名詞 (任意の語)*? [.!])"
188,\bwh[^_]+ever_\S+,WH-EVER,,wh-ever,,WH.-ever,,品詞は限定しない；副詞のhoweverを除外するためにhoweverは対象外とする,\bwh[^_]+ever_\S+
189,(?<preposition>aboard|about|above|across|after|against|along|alongside|amid|amidst|among|amongst|around|at|before|behind|below|beneath|beside|besides|between|beyond|by|despite|down|during|en|ere|except|for|from|in|inside|into|like|minus|near|nearer|nearest|notwithstanding|of|off|on|onto|opposite|out|outside|over|past|per|plus|re|reference|round|sans|save|since|than|through|throughout|till|toward|towards|under|underneath|unlike|until|up|upon|v\.|versus|via|vs\.|with|within|without|worth)_IN_\g{preposition} [.!?]_SENT_[.!?],PREPOSITION STRANDING,,前置詞残留,,PREP.STRAND,,文末に前置詞があるものに限定,前置詞 [.!?]
190,"(^|\S+_(``|''|\(|,|:|LS)_\S+)\Khow_WRB_how \S+_(JJ|RB)_\S+( \S+_(?!SENT)[A-Z][ahtA-Z/$]+_\S+)*? !_SENT_!",EXCLAMATION: How ADJ/ADV ...!,EXCLAMATION,感嘆文(How+形容詞・副詞),感嘆文,EXCL.how_JJ.RB,,文頭(相当)位置・途中に句読点なし・感嘆符で終わる文に限定,(^|区切り位置) how (JJ|RB) (任意の語)*? !
191,"(^|\S+_(``|''|\(|,|:|LS)_\S+)\Khow_WRB_how( \S+_(?!SENT)[A-Z][ahtA-Z/$]+_\S+)*? !_SENT_!",EXCLAMATION: How ...!,EXCLAMATION,感嘆文(How単体),感嘆文,EXCL.how,,文頭(相当)位置・途中に句読点なし・感嘆符で終わる文に限定；ほとんどがhow+形容詞/副詞,(^|区切り位置) how (任意の語)*? !
192,"(^|\S+_(``|''|\(|,|:|LS)_\S+)\Kwhat_(WP|WDT)_what( \S+_(?!SENT)[A-Z][ahtA-Z/$]+_\S+)*? !_SENT_!",EXCLAMATION: What ...!,EXCLAMATION,感嘆文(What),感嘆文,EXCL.what,,文頭(相当)位置・途中に句読点なし・感嘆符で終わる文に限定,(^|区切り位置) what_(WP|WDT) (任意の語)*? !
193,",_,_, (\S+_(MD|V[BH][DPZ])_\S+|(do|does|did)_VV[DPZ]_do) n't_\S+ \S+_(PP|EX)_\S+ \?_SENT_\S+",TAG QUESTION: FOLLOWING AFFIRMATIVE SENTENCE,(MAIN CLAUSE) AFF. DEC.,付加疑問(肯定文に続くもの),主節が肯定平叙,TAG.AFF,,,", (MD|V[BH][DPZ]|do|does|did) n't (PP|EX) ?"
193,"\b(not|n't|never)_\S+( \S+_(?!SENT)[A-Z][ahtA-Z/$]+_\S+)*? \K,_,_, (\S+_(MD|V[BH][DPZ])_\S+|(do|does|did)_VV[DPZ]_do) \S+_(PP|EX)_\S+ \?_SENT_\S+",TAG QUESTION: FOLLOWING NEGATIVE SENTENCE,(MAIN CLAUSE) NEG. DEC.,付加疑問(否定文に続くもの),主節が否定平叙,TAG.NEG,,否定語(+句読点を除く任意の語句)に後続するものに限定,"({not}|never) (任意の語)*\K, (MD|V[BH][DPZ]|do|does|did) n't (PP|EX) ?"
194,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+)( (?!cannot)\S+_MD_\S+)? \S+_V[HV].?_\S+ \._SENT_\.",SENTENCE PATTERN: SUBJECT+V,AFF. DEC.,S+V,肯定平叙,VP.SV.AFF,,名詞句・代名詞(+助動詞)+動詞のみから成る文に限定；単純相に限定,(^|区切り位置|接続詞) 名詞句・代名詞 ((?!cannot_)MD)? V[HV].? .
194,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) (\S+_MD_\S+ (not|n't)_\S+|cannot_MD_can|(do|does|did)_VV[DPZ]_do (not|n't)_\S+) \S+_V[HV]P?_\S+ \._SENT_\.",SENTENCE PATTERN: SUBJECT+V,NEG. DEC.,S+V,否定平叙,VP.SV.NEG,,名詞句・代名詞(+助動詞)+動詞のみから成る文に限定；単純相に限定,(^|区切り位置|接続詞) 名詞句・代名詞 (MD {not}|cannot|{do} {not}) V[HV]P? .
194,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K(\S+_MD_\S+|(do|does|did)_VV[DPZ]_do) ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) \S+_V[HV]P?_\S+ \?_SENT_\?",SENTENCE PATTERN: SUBJECT+V,AFF. INT.,S+V,肯定疑問,VP.SV.INT.AFF,,名詞句・代名詞(+助動詞)+動詞のみから成る文に限定；単純相に限定,(^|区切り位置|接続詞) (MD|{do}) 名詞句・代名詞 V[HV]P? ?
194,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K(\S+_MD_\S+|(do|does|did)_VV[DPZ]_do) (n't_\S+ ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+)|((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) not_\S+) \S+_V[HV]P?_\S+ \?_SENT_\?",SENTENCE PATTERN: SUBJECT+V,NEG. INT.,S+V,否定疑問,VP.SV.INT.NEG,,名詞句・代名詞(+助動詞)+動詞のみから成る文に限定；単純相に限定,(^|区切り位置|接続詞) (MD|{do}) (n't 名詞句・代名詞|名詞句・代名詞 not) V[VH]P? ?
195,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+)( (?!cannot)\S+_MD_\S+)? \S+_VV[DPZ]_(become|feel|go|look|seem|sound) (\S+_RB.?_\S+ )*\S+_JJ.?_\S+ \._SENT_\.",SENTENCE PATTERN: SUBJECT+BECOME/FEEL/GO/LOOK/SEEM/SOUND+COMPLEMENT (ADJ),AFF. DEC.,S+V(become/feel/go/look/seem/sound)+C(形容詞),肯定平叙,VP.SVC.AFF,,名詞句・代名詞(+助動詞)+動詞(+副詞)+形容詞のみから成る文に限定；動詞はbecome・feel・go・look・seem・soundに限定；補語は形容詞に限定；単純相に限定,(^|区切り位置|接続詞) 名詞句・代名詞 ((?!cannot_)MD)? ({become}|{feel}|{go}|{look}|{seem}|{sound})_VV[DPZ] (RB.?)* JJ.? .
195,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) (\S+_MD_\S+ (not|n't)_\S+|cannot_MD_can|(do|does|did)_VV[DPZ]_do (not|n't)_\S+) (become|feel|go|look|seem|sound)_VVP?_(become|feel|go|look|seem|sound) (\S+_RB.?_\S+ )*\S+_JJ.?_\S+ \._SENT_\.",SENTENCE PATTERN: SUBJECT+BECOME/FEEL/GO/LOOK/SEEM/SOUND+COMPLEMENT (ADJ),NEG. DEC.,S+V(become/feel/go/look/seem/sound)+C(形容詞),否定平叙,VP.SVC.NEG,,名詞句・代名詞(+助動詞)+動詞(+副詞)+形容詞のみから成る文に限定；動詞はbecome・feel・go・look・seem・soundに限定；補語は形容詞に限定；単純相に限定,(^|区切り位置|接続詞) 名詞句・代名詞 (MD {not}|cannot|{do} {not}) (become|feel|go|look|seem|sound) (RB.?)* JJ.? .
195,"(^|\S+_(``|''|\(|,|:|LS|CC|IN(/that)?)_\S+)\K(\S+_MD_\S+|(do|does|did)_VV[DPZ]_do) ((\S+_(DT|PDT|CD|PP$|RB.?|JJ.?)_\S+ )*\S+_N..?_\S+|\S+_PP_\S+) (become|feel|go|look|seem|sound)_VVP?_(become|feel|go|look|seem|sound) (\S+_RB.?_\S+ )*\S+_JJ.?_\S+ \?_SENT_\?",SENTENCE PATTERN: SUBJECT+BECOME/FEEL/GO/LOOK/SEEM/SOUND+COMPLEMENT (ADJ),AFF. INT.,S+V(become/feel/go/look/seem/sound)+C(形容詞),肯定疑問,VP.SVC.INT.AFF,,名詞句・代名詞(+助動詞)+動詞(+副詞)+形容詞のみから成る文に限定；動詞はbecome・feel・go・look・seem・soundに限定；補語は形容詞に限定；単純相に限定,(^|区切り位置|接続詞) (MD|{do}) 名詞句・代名詞 (become|feel|go|look|seem|sound) (RB.?)* JJ.? ?
